"customer_id","customer_name","segment","country","city","state","region"
"RS-19765","Roland Schwarz","Corporate","United States","Charlotte","North Carolina","South"
"RB-19435","Richard Bierner","Consumer","United States","Roseville","California","West"
"OT-18730","Olvera Toch","Consumer","United States","Detroit","Michigan","Central"
"GZ-14545","George Zrebassa","Corporate","United States","Los Angeles","California","West"
"NL-18310","Nancy Lomonaco","Home Office","United States","San Francisco","California","West"
"BG-11740","Bruce Geld","Consumer","United States","Bakersfield","California","West"
"MT-18070","Michelle Tran","Home Office","United States","Tulsa","Oklahoma","Central"
"GW-14605","Giulietta Weimer","Consumer","United States","Houston","Texas","Central"
"BD-11500","Bradley Drucker","Consumer","United States","Columbus","Georgia","South"
"PV-18985","Paul Van Hugh","Home Office","United States","League City","Texas","Central"
"HM-14980","Henry MacAllister","Consumer","United States","Burlington","North Carolina","South"
"SF-20065","Sandra Flanagan","Consumer","United States","Dallas","Texas","Central"
"SC-20380","Shahid Collister","Consumer","United States","Houston","Texas","Central"
"ND-18370","Natalie DeCherney","Consumer","United States","Long Beach","New York","East"
"FC-14245","Frank Carlisle","Home Office","United States","Hialeah","Florida","South"
"KL-16555","Kelly Lampkin","Corporate","United States","Aurora","Illinois","Central"
"XP-21865","Xylona Preis","Consumer","United States","Belleville","New Jersey","East"
"PS-18760","Pamela Stobb","Consumer","United States","Andover","Massachusetts","East"
"CW-11905","Carl Weiss","Home Office","United States","Newark","Delaware","East"
"KH-16360","Katherine Hughes","Consumer","United States","Arlington","Virginia","South"
"TC-20980","Tamara Chand","Corporate","United States","Decatur","Alabama","South"
"YS-21880","Yana Sorensen","Corporate","United States","Hesperia","California","West"
"CC-12220","Chris Cortes","Consumer","United States","Chesapeake","Virginia","South"
"ZD-21925","Zuschuss Donatelli","Consumer","United States","Los Angeles","California","West"
"JK-15370","Jay Kimmel","Consumer","United States","Huntsville","Alabama","South"
"GM-14440","Gary McGarr","Consumer","United States","Knoxville","Tennessee","South"
"JW-15220","Jane Waco","Corporate","United States","Lawrence","Massachusetts","East"
"BO-11350","Bill Overfelt","Corporate","United States","Philadelphia","Pennsylvania","East"
"XP-21865","Xylona Preis","Consumer","United States","Athens","Georgia","South"
"MM-18055","Michelle Moray","Consumer","United States","Great Falls","Montana","West"
"TS-21655","Trudy Schmidt","Consumer","United States","El Paso","Texas","Central"
"JL-15235","Janet Lee","Consumer","United States","Kissimmee","Florida","South"
"SZ-20035","Sam Zeldin","Home Office","United States","Seattle","Washington","West"
"LR-17035","Lisa Ryan","Corporate","United States","Santa Clara","California","West"
"SV-20365","Seth Vernon","Consumer","United States","Los Angeles","California","West"
"MG-17890","Michael Granlund","Home Office","United States","Fresno","California","West"
"NC-18415","Nathan Cano","Consumer","United States","Fort Worth","Texas","Central"
"RO-19780","Rose O'Brian","Consumer","United States","San Francisco","California","West"
"JL-15175","James Lanier","Home Office","United States","San Francisco","California","West"
"PW-19030","Pauline Webber","Corporate","United States","Pompano Beach","Florida","South"
"MF-18250","Monica Federle","Corporate","United States","Houston","Texas","Central"
"CC-12220","Chris Cortes","Consumer","United States","Chicago","Illinois","Central"
"MH-17440","Mark Haberlin","Corporate","United States","Houston","Texas","Central"
"CD-12790","Cynthia Delaney","Home Office","United States","Shelton","Connecticut","East"
"CV-12805","Cynthia Voltz","Corporate","United States","Oakland","California","West"
"TB-21625","Trudy Brown","Consumer","United States","Manchester","Connecticut","East"
"DG-13300","Deirdre Greer","Corporate","United States","Orange","New Jersey","East"
"RD-19810","Ross DeVincentis","Home Office","United States","Akron","Ohio","East"
"JB-16045","Julia Barnett","Home Office","United States","Danbury","Connecticut","East"
"EJ-14155","Eva Jacobs","Consumer","United States","Franklin","Massachusetts","East"
"BD-11620","Brian DeCherney","Consumer","United States","Wilmington","North Carolina","South"
"MR-17545","Mathew Reese","Home Office","United States","Houston","Texas","Central"
"SR-20425","Sharelle Roach","Home Office","United States","Springfield","Ohio","East"
"TH-21100","Thea Hendricks","Consumer","United States","Glendale","Arizona","West"
"BD-11635","Brian Derr","Consumer","United States","New York City","New York","East"
"SM-20950","Suzanne McNair","Corporate","United States","Los Angeles","California","West"
"HE-14800","Harold Engle","Corporate","United States","Newark","Delaware","East"
"JK-15640","Jim Kriz","Home Office","United States","San Bernardino","California","West"
"ON-18715","Odella Nelson","Corporate","United States","Burlington","North Carolina","South"
"TH-21100","Thea Hendricks","Consumer","United States","Salem","Virginia","South"
"MD-17350","Maribeth Dona","Consumer","United States","Dallas","Texas","Central"
"AH-10075","Adam Hart","Corporate","United States","Arlington","Texas","Central"
"ML-17755","Max Ludwig","Home Office","United States","Marion","Iowa","Central"
"LB-16795","Laurel Beltran","Home Office","United States","Seattle","Washington","West"
"NP-18670","Nora Paige","Consumer","United States","Lakewood","New Jersey","East"
"EB-13750","Edward Becker","Corporate","United States","Cincinnati","Ohio","East"
"RP-19390","Resi Pölking","Consumer","United States","Thornton","Colorado","West"
"DC-12850","Dan Campbell","Consumer","United States","Roseville","Michigan","Central"
"DJ-13510","Don Jones","Corporate","United States","Tempe","Arizona","West"
"CL-12565","Clay Ludtke","Consumer","United States","Reading","Pennsylvania","East"
"NC-18340","Nat Carroll","Consumer","United States","Apple Valley","Minnesota","Central"
"KN-16450","Kean Nguyen","Corporate","United States","Baltimore","Maryland","East"
"SC-20260","Scott Cohen","Corporate","United States","Corpus Christi","Texas","Central"
"AM-10705","Anne McFarland","Consumer","United States","Las Vegas","Nevada","West"
"RA-19945","Ryan Akin","Consumer","United States","Cleveland","Ohio","East"
"MM-17260","Magdelene Morse","Consumer","United States","Seattle","Washington","West"
"BN-11470","Brad Norvell","Corporate","United States","Chicago","Illinois","Central"
"JB-16045","Julia Barnett","Home Office","United States","Columbus","Ohio","East"
"DB-13615","Doug Bickford","Consumer","United States","Tucson","Arizona","West"
"JB-16045","Julia Barnett","Home Office","United States","Philadelphia","Pennsylvania","East"
"AH-10075","Adam Hart","Corporate","United States","Cranston","Rhode Island","East"
"AI-10855","Arianne Irving","Consumer","United States","San Francisco","California","West"
"TH-21115","Thea Hudgings","Corporate","United States","Houston","Texas","Central"
"TH-21235","Tiffany House","Corporate","United States","Chicago","Illinois","Central"
"AT-10735","Annie Thurman","Consumer","United States","Bristol","Connecticut","East"
"JH-15820","John Huston","Consumer","United States","Holland","Michigan","Central"
"DR-12940","Daniel Raglin","Home Office","United States","Albuquerque","New Mexico","West"
"AB-10165","Alan Barnes","Consumer","United States","Louisville","Colorado","West"
"MC-18100","Mick Crebagga","Consumer","United States","New York City","New York","East"
"IG-15085","Ivan Gibson","Consumer","United States","Norwich","Connecticut","East"
"FH-14275","Frank Hawley","Corporate","United States","San Francisco","California","West"
"AS-10285","Alejandro Savely","Corporate","United States","Noblesville","Indiana","Central"
"PN-18775","Parhena Norris","Home Office","United States","Clarksville","Tennessee","South"
"GM-14500","Gene McClure","Consumer","United States","Hollywood","Florida","South"
"NC-18625","Noah Childs","Corporate","United States","York","Pennsylvania","East"
"TW-21025","Tamara Willingham","Home Office","United States","Mesa","Arizona","West"
"BF-11020","Barry Französisch","Corporate","United States","New York City","New York","East"
"TT-21460","Tonja Turnell","Home Office","United States","San Francisco","California","West"
"SW-20245","Scot Wooten","Consumer","United States","Los Angeles","California","West"
"PG-18820","Patrick Gardner","Consumer","United States","Omaha","Nebraska","Central"
"DP-13390","Dennis Pardue","Home Office","United States","Philadelphia","Pennsylvania","East"
"DJ-13510","Don Jones","Corporate","United States","New York City","New York","East"
"EN-13780","Edward Nazzal","Consumer","United States","Grand Rapids","Michigan","Central"
"PB-19150","Philip Brown","Consumer","United States","Seattle","Washington","West"
"BD-11560","Brendan Dodson","Home Office","United States","Fresno","California","West"
"SE-20110","Sanjit Engle","Consumer","United States","Arlington","Virginia","South"
"AT-10735","Annie Thurman","Consumer","United States","Los Angeles","California","West"
"CC-12685","Craig Carroll","Consumer","United States","Lubbock","Texas","Central"
"AS-10225","Alan Schoenberger","Corporate","United States","Longmont","Colorado","West"
"AB-10150","Aimee Bixby","Consumer","United States","Yonkers","New York","East"
"DH-13075","Dave Hallsten","Corporate","United States","Los Angeles","California","West"
"SR-20740","Steven Roelle","Home Office","United States","Los Angeles","California","West"
"NR-18550","Nick Radford","Consumer","United States","Amarillo","Texas","Central"
"SJ-20125","Sanjit Jacobs","Home Office","United States","Dallas","Texas","Central"
"LC-16885","Lena Creighton","Consumer","United States","New York City","New York","East"
"NS-18640","Noel Staavos","Corporate","United States","Houston","Texas","Central"
"NS-18640","Noel Staavos","Corporate","United States","Orlando","Florida","South"
"HG-14965","Henry Goldwyn","Corporate","United States","Florence","Kentucky","South"
"SF-20200","Sarah Foster","Consumer","United States","New York City","New York","East"
"EM-14065","Erin Mull","Consumer","United States","Frisco","Texas","Central"
"DO-13645","Doug O'Connell","Consumer","United States","Paterson","New Jersey","East"
"MY-18295","Muhammed Yedwab","Corporate","United States","Milwaukee","Wisconsin","Central"
"SP-20920","Susan Pistek","Consumer","United States","Columbus","Ohio","East"
"ME-17320","Maria Etezadi","Home Office","United States","Los Angeles","California","West"
"BS-11755","Bruce Stewart","Consumer","United States","Detroit","Michigan","Central"
"KS-16300","Karen Seio","Corporate","United States","Columbus","Georgia","South"
"CC-12475","Cindy Chapman","Consumer","United States","San Francisco","California","West"
"HD-14785","Harold Dahlen","Home Office","United States","Philadelphia","Pennsylvania","East"
"KB-16315","Karl Braun","Consumer","United States","Los Angeles","California","West"
"HR-14830","Harold Ryan","Corporate","United States","Philadelphia","Pennsylvania","East"
"DS-13180","David Smith","Corporate","United States","Columbus","Georgia","South"
"GB-14530","George Bell","Corporate","United States","Aurora","Colorado","West"
"VB-21745","Victoria Brennan","Corporate","United States","Houston","Texas","Central"
"MC-17425","Mark Cousins","Corporate","United States","Chicago","Illinois","Central"
"CB-12025","Cassandra Brandow","Consumer","United States","Decatur","Alabama","South"
